"","X","Tag.ID","HoursFromConcRounded","MinCorr","Temp","concDate","minsFromConcRounded","DT","altMinsFrom","Tag.ID_167DB5CB","HoursFromConcRounded_167DB5CB","MinCorr_167DB5CB","Temp_167DB5CB","concDate_167DB5CB","minsFromConcRounded_167DB5CB","DT_167DB5CB","Tag.ID_167DC76A","HoursFromConcRounded_167DC76A","MinCorr_167DC76A","Temp_167DC76A","concDate_167DC76A","minsFromConcRounded_167DC76A","DT_167DC76A","Tag.ID_16804A25","HoursFromConcRounded_16804A25","MinCorr_16804A25","Temp_16804A25","concDate_16804A25","minsFromConcRounded_16804A25","DT_16804A25","Tag.ID_167F8B96","HoursFromConcRounded_167F8B96","MinCorr_167F8B96","Temp_167F8B96","concDate_167F8B96","minsFromConcRounded_167F8B96","DT_167F8B96","Tag.ID_167DAA18","HoursFromConcRounded_167DAA18","MinCorr_167DAA18","Temp_167DAA18","concDate_167DAA18","minsFromConcRounded_167DAA18","DT_167DAA18","Tag.ID_167DBF7D","HoursFromConcRounded_167DBF7D","MinCorr_167DBF7D","Temp_167DBF7D","concDate_167DBF7D","minsFromConcRounded_167DBF7D","DT_167DBF7D","Tag.ID_2653D43A","HoursFromConcRounded_2653D43A","MinCorr_2653D43A","Temp_2653D43A","concDate_2653D43A","minsFromConcRounded_2653D43A","DT_2653D43A","Tag.ID_167E7AB1","HoursFromConcRounded_167E7AB1","MinCorr_167E7AB1","Temp_167E7AB1","concDate_167E7AB1","minsFromConcRounded_167E7AB1","DT_167E7AB1","N","avgTemp","SD","SE","lowCI","highCI"
"4469",4469,NA,NA,NA,NA,NA,NA,NA,-23540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-393,40,36.3,"2023-02-15",-23538,"2023-01-29 15:42:14",1,36.3,NA,NA,NA,NA
"4470",4470,NA,NA,NA,NA,NA,NA,NA,-23520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-392,0,36.4,"2023-02-15",-23520,"2023-01-29 16:00:05",1,36.4,NA,NA,NA,NA
"4471",4471,NA,NA,NA,NA,NA,NA,NA,-23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-392,20,36.5,"2023-02-15",-23500,"2023-01-29 16:20:19",1,36.5,NA,NA,NA,NA
"4472",4472,NA,NA,NA,NA,NA,NA,NA,-23480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-392,40,37,"2023-02-15",-23480,"2023-01-29 16:40:51",1,37,NA,NA,NA,NA
"4473",4473,NA,NA,NA,NA,NA,NA,NA,-23460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-391,0,36.7,"2023-02-15",-23458,"2023-01-29 17:02:47",1,36.7,NA,NA,NA,NA
"4474",4474,NA,NA,NA,NA,NA,NA,NA,-23440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-391,20,36.6,"2023-02-15",-23439,"2023-01-29 17:21:58",1,36.6,NA,NA,NA,NA
"4475",4475,NA,NA,NA,NA,NA,NA,NA,-23420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-391,40,36.6,"2023-02-15",-23420,"2023-01-29 17:40:56",1,36.6,NA,NA,NA,NA
"4476",4476,NA,NA,NA,NA,NA,NA,NA,-23400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-390,0,36.7,"2023-02-15",-23397,"2023-01-29 18:03:02",1,36.7,NA,NA,NA,NA
"4477",4477,NA,NA,NA,NA,NA,NA,NA,-23380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-390,20,38,"2023-02-15",-23380,"2023-01-29 18:20:32",1,38,NA,NA,NA,NA
"4478",4478,NA,NA,NA,NA,NA,NA,NA,-23360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-390,40,38,"2023-02-15",-23360,"2023-01-29 18:40:48",1,38,NA,NA,NA,NA
"4479",4479,NA,NA,NA,NA,NA,NA,NA,-23340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-389,0,37.8,"2023-02-15",-23339,"2023-01-29 19:01:34",1,37.8,NA,NA,NA,NA
"4480",4480,NA,NA,NA,NA,NA,NA,NA,-23320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-389,20,37.9,"2023-02-15",-23319,"2023-01-29 19:21:31",1,37.9,NA,NA,NA,NA
"4481",4481,NA,NA,NA,NA,NA,NA,NA,-23300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-389,40,37.8,"2023-02-15",-23300,"2023-01-29 19:40:34",1,37.8,NA,NA,NA,NA
"4482",4482,NA,NA,NA,NA,NA,NA,NA,-23280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-388,0,37.8,"2023-02-15",-23280,"2023-01-29 20:00:12",1,37.8,NA,NA,NA,NA
"4483",4483,NA,NA,NA,NA,NA,NA,NA,-23260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-388,20,37.8,"2023-02-15",-23260,"2023-01-29 20:20:00",1,37.8,NA,NA,NA,NA
"4484",4484,NA,NA,NA,NA,NA,NA,NA,-23240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-388,40,37.8,"2023-02-15",-23238,"2023-01-29 20:42:28",1,37.8,NA,NA,NA,NA
"4485",4485,NA,NA,NA,NA,NA,NA,NA,-23220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-387,0,38,"2023-02-15",-23219,"2023-01-29 21:01:26",1,38,NA,NA,NA,NA
"4486",4486,NA,NA,NA,NA,NA,NA,NA,-23200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-387,20,38,"2023-02-15",-23198,"2023-01-29 21:22:54",1,38,NA,NA,NA,NA
"4487",4487,NA,NA,NA,NA,NA,NA,NA,-23180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-387,40,37,"2023-02-15",-23178,"2023-01-29 21:42:16",1,37,NA,NA,NA,NA
"4488",4488,NA,NA,NA,NA,NA,NA,NA,-23160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-386,0,36.7,"2023-02-15",-23160,"2023-01-29 22:00:04",1,36.7,NA,NA,NA,NA
"4489",4489,NA,NA,NA,NA,NA,NA,NA,-23140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-386,20,36.8,"2023-02-15",-23139,"2023-01-29 22:21:13",1,36.8,NA,NA,NA,NA
"4490",4490,NA,NA,NA,NA,NA,NA,NA,-23120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-386,40,36.8,"2023-02-15",-23115,"2023-01-29 22:45:05",1,36.8,NA,NA,NA,NA
"4491",4491,NA,NA,NA,NA,NA,NA,NA,-23100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-385,0,37.2,"2023-02-15",-23100,"2023-01-29 23:00:25",1,37.2,NA,NA,NA,NA
"4492",4492,NA,NA,NA,NA,NA,NA,NA,-23080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-385,20,38.2,"2023-02-15",-23080,"2023-01-29 23:20:48",1,38.2,NA,NA,NA,NA
"4493",4493,NA,NA,NA,NA,NA,NA,NA,-23060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-385,40,38.3,"2023-02-15",-23060,"2023-01-29 23:40:57",1,38.3,NA,NA,NA,NA
"4494",4494,NA,NA,NA,NA,NA,NA,NA,-23040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-384,0,38.3,"2023-02-15",-23040,"2023-01-30 00:00:04",1,38.3,NA,NA,NA,NA
"4495",4495,NA,NA,NA,NA,NA,NA,NA,-23020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-384,20,38.4,"2023-02-15",-23019,"2023-01-30 00:21:08",1,38.4,NA,NA,NA,NA
"4496",4496,NA,NA,NA,NA,NA,NA,NA,-23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-384,40,38.2,"2023-02-15",-22999,"2023-01-30 00:41:49",1,38.2,NA,NA,NA,NA
"4497",4497,NA,NA,NA,NA,NA,NA,NA,-22980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-383,0,38.3,"2023-02-15",-22980,"2023-01-30 01:00:44",1,38.3,NA,NA,NA,NA
"4498",4498,NA,NA,NA,NA,NA,NA,NA,-22960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-383,20,38.3,"2023-02-15",-22960,"2023-01-30 01:20:55",1,38.3,NA,NA,NA,NA
"4499",4499,NA,NA,NA,NA,NA,NA,NA,-22940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-383,40,38.3,"2023-02-15",-22939,"2023-01-30 01:41:04",1,38.3,NA,NA,NA,NA
"4500",4500,NA,NA,NA,NA,NA,NA,NA,-22920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-382,0,38.2,"2023-02-15",-22920,"2023-01-30 02:00:56",1,38.2,NA,NA,NA,NA
"4501",4501,NA,NA,NA,NA,NA,NA,NA,-22900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-382,20,38.3,"2023-02-15",-22900,"2023-01-30 02:20:04",1,38.3,NA,NA,NA,NA
"4502",4502,NA,NA,NA,NA,NA,NA,NA,-22880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-382,40,38.3,"2023-02-15",-22880,"2023-01-30 02:40:17",1,38.3,NA,NA,NA,NA
"4503",4503,NA,NA,NA,NA,NA,NA,NA,-22860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-381,0,38.4,"2023-02-15",-22859,"2023-01-30 03:01:34",1,38.4,NA,NA,NA,NA
"4504",4504,NA,NA,NA,NA,NA,NA,NA,-22840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-381,20,38.2,"2023-02-15",-22840,"2023-01-30 03:20:02",1,38.2,NA,NA,NA,NA
"4505",4505,NA,NA,NA,NA,NA,NA,NA,-22820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-381,40,38.5,"2023-02-15",-22820,"2023-01-30 03:40:27",1,38.5,NA,NA,NA,NA
"4506",4506,NA,NA,NA,NA,NA,NA,NA,-22800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-380,0,38.2,"2023-02-15",-22800,"2023-01-30 04:00:16",1,38.2,NA,NA,NA,NA
"4507",4507,NA,NA,NA,NA,NA,NA,NA,-22780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-380,20,38.4,"2023-02-15",-22780,"2023-01-30 04:20:31",1,38.4,NA,NA,NA,NA
"4508",4508,NA,NA,NA,NA,NA,NA,NA,-22760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-380,40,38.1,"2023-02-15",-22760,"2023-01-30 04:40:04",1,38.1,NA,NA,NA,NA
"4509",4509,NA,NA,NA,NA,NA,NA,NA,-22740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-379,0,37.8,"2023-02-15",-22738,"2023-01-30 05:02:32",1,37.8,NA,NA,NA,NA
"4510",4510,NA,NA,NA,NA,NA,NA,NA,-22720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-379,20,37.4,"2023-02-15",-22716,"2023-01-30 05:24:05",1,37.4,NA,NA,NA,NA
"4511",4511,NA,NA,NA,NA,NA,NA,NA,-22700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-379,40,36.7,"2023-02-15",-22696,"2023-01-30 05:44:26",1,36.7,NA,NA,NA,NA
"4512",4512,NA,NA,NA,NA,NA,NA,NA,-22680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-378,0,36.4,"2023-02-15",-22679,"2023-01-30 06:01:25",1,36.4,NA,NA,NA,NA
"4513",4513,NA,NA,NA,NA,NA,NA,NA,-22660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-378,20,36.5,"2023-02-15",-22658,"2023-01-30 06:22:12",1,36.5,NA,NA,NA,NA
"4514",4514,NA,NA,NA,NA,NA,NA,NA,-22640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-378,40,36.5,"2023-02-15",-22636,"2023-01-30 06:44:16",1,36.5,NA,NA,NA,NA
"4515",4515,NA,NA,NA,NA,NA,NA,NA,-22620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-377,0,36.6,"2023-02-15",-22619,"2023-01-30 07:01:25",1,36.6,NA,NA,NA,NA
"4516",4516,NA,NA,NA,NA,NA,NA,NA,-22600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-377,20,36.2,"2023-02-15",-22600,"2023-01-30 07:20:27",1,36.2,NA,NA,NA,NA
"4517",4517,NA,NA,NA,NA,NA,NA,NA,-22580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-377,40,36.3,"2023-02-15",-22577,"2023-01-30 07:43:07",1,36.3,NA,NA,NA,NA
"4518",4518,NA,NA,NA,NA,NA,NA,NA,-22560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-376,0,36.4,"2023-02-15",-22556,"2023-01-30 08:04:45",1,36.4,NA,NA,NA,NA
"4519",4519,NA,NA,NA,NA,NA,NA,NA,-22540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-376,20,36.5,"2023-02-15",-22530,"2023-01-30 08:30:04",1,36.5,NA,NA,NA,NA
"4520",4520,NA,NA,NA,NA,NA,NA,NA,-22520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-376,40,36.2,"2023-02-15",-22519,"2023-01-30 08:41:16",1,36.2,NA,NA,NA,NA
"4521",4521,NA,NA,NA,NA,NA,NA,NA,-22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-375,0,36.1,"2023-02-15",-22494,"2023-01-30 09:06:04",1,36.1,NA,NA,NA,NA
"4522",4522,NA,NA,NA,NA,NA,NA,NA,-22480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-375,20,36.2,"2023-02-15",-22479,"2023-01-30 09:21:27",1,36.2,NA,NA,NA,NA
"4523",4523,NA,NA,NA,NA,NA,NA,NA,-22460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167E7AB1",-375,40,36.4,"2023-02-15",-22448,"2023-01-30 09:52:59",1,36.4,NA,NA,NA,NA
